trial,structurally_viable,fill_first_avg_student_ranking,fill_first_std_student_ranking,fill_first_median_student_ranking,fill_first_iqr_student_ranking,fill_first_student_satisfaction_percent,fill_first_student_satisfaction_top4_percent,fill_first_student_satisfaction_top5_percent,fill_first_students_got_choice_1_count,fill_first_students_got_choice_1_percent,fill_first_students_got_choice_2_count,fill_first_students_got_choice_2_percent,fill_first_students_got_choice_3_count,fill_first_students_got_choice_3_percent,fill_first_students_got_choice_4_count,fill_first_students_got_choice_4_percent,fill_first_students_got_choice_5_count,fill_first_students_got_choice_5_percent,fill_first_students_got_choice_6_count,fill_first_students_got_choice_6_percent
1,True,3.3333333333333335,1.3743685418725535,3.5,1.5,50.0,75.0,100.0,2,16.666666666666664,1,8.333333333333332,3,25.0,3,25.0,3,25.0,0,0.0
2,True,2.75,1.4215601757693317,2.5,2.25,66.66666666666666,83.33333333333334,100.0,3,25.0,3,25.0,2,16.666666666666664,2,16.666666666666664,2,16.666666666666664,0,0.0
3,True,3.75,1.479019945774904,3.5,2.0,50.0,66.66666666666666,83.33333333333334,1,8.333333333333332,1,8.333333333333332,4,33.33333333333333,2,16.666666666666664,2,16.666666666666664,2,16.666666666666664
4,True,4.0,1.0,4.0,0.5,25.0,75.0,91.66666666666666,0,0.0,1,8.333333333333332,2,16.666666666666664,6,50.0,2,16.666666666666664,1,8.333333333333332
5,True,2.8333333333333335,1.2133516482134197,3.0,2.0,66.66666666666666,91.66666666666666,100.0,2,16.666666666666664,3,25.0,3,25.0,3,25.0,1,8.333333333333332,0,0.0
6,True,3.75,1.479019945774904,4.0,2.25,41.66666666666667,58.333333333333336,91.66666666666666,1,8.333333333333332,2,16.666666666666664,2,16.666666666666664,2,16.666666666666664,4,33.33333333333333,1,8.333333333333332
7,True,3.5833333333333335,1.3819269959814167,4.0,0.75,25.0,75.0,100.0,2,16.666666666666664,1,8.333333333333332,0,0.0,6,50.0,3,25.0,0,0.0
8,True,3.5833333333333335,1.440968038815882,3.5,2.25,50.0,66.66666666666666,91.66666666666666,1,8.333333333333332,2,16.666666666666664,3,25.0,2,16.666666666666664,3,25.0,1,8.333333333333332
9,True,3.8333333333333335,1.4624940645653537,4.0,1.25,25.0,66.66666666666666,91.66666666666666,2,16.666666666666664,0,0.0,1,8.333333333333332,5,41.66666666666667,3,25.0,1,8.333333333333332
10,True,3.9166666666666665,1.552328000849763,4.5,2.0,33.33333333333333,50.0,91.66666666666666,2,16.666666666666664,0,0.0,2,16.666666666666664,2,16.666666666666664,5,41.66666666666667,1,8.333333333333332
11,True,2.9166666666666665,1.1873172373979173,3.0,1.25,75.0,83.33333333333334,100.0,1,8.333333333333332,4,33.33333333333333,4,33.33333333333333,1,8.333333333333332,2,16.666666666666664,0,0.0
12,True,3.6666666666666665,1.4337208778404378,4.0,2.25,41.66666666666667,66.66666666666666,91.66666666666666,1,8.333333333333332,2,16.666666666666664,2,16.666666666666664,3,25.0,3,25.0,1,8.333333333333332
13,True,3.8333333333333335,1.3437096247164249,4.0,2.0,33.33333333333333,66.66666666666666,91.66666666666666,1,8.333333333333332,1,8.333333333333332,2,16.666666666666664,4,33.33333333333333,3,25.0,1,8.333333333333332
14,True,3.5833333333333335,0.9537935951882999,3.0,1.25,58.333333333333336,75.0,100.0,0,0.0,1,8.333333333333332,6,50.0,2,16.666666666666664,3,25.0,0,0.0
15,True,3.0,1.4142135623730951,3.0,2.25,66.66666666666666,75.0,100.0,2,16.666666666666664,3,25.0,3,25.0,1,8.333333333333332,3,25.0,0,0.0
16,True,3.8333333333333335,1.0671873729054746,4.0,0.25,25.0,83.33333333333334,91.66666666666666,0,0.0,2,16.666666666666664,1,8.333333333333332,7,58.333333333333336,1,8.333333333333332,1,8.333333333333332
17,True,3.6666666666666665,1.4337208778404378,4.0,2.25,41.66666666666667,66.66666666666666,91.66666666666666,1,8.333333333333332,2,16.666666666666664,2,16.666666666666664,3,25.0,3,25.0,1,8.333333333333332
18,True,4.0,1.0801234497346435,4.0,2.0,33.33333333333333,66.66666666666666,91.66666666666666,0,0.0,1,8.333333333333332,3,25.0,4,33.33333333333333,3,25.0,1,8.333333333333332
19,True,3.6666666666666665,1.247219128924647,3.0,2.0,58.333333333333336,66.66666666666666,91.66666666666666,0,0.0,2,16.666666666666664,5,41.66666666666667,1,8.333333333333332,3,25.0,1,8.333333333333332
20,True,3.4166666666666665,1.114924013354971,3.5,1.0,50.0,83.33333333333334,100.0,1,8.333333333333332,1,8.333333333333332,4,33.33333333333333,4,33.33333333333333,2,16.666666666666664,0,0.0
21,True,4.416666666666667,0.9537935951882998,5.0,1.0,16.666666666666664,33.33333333333333,100.0,0,0.0,1,8.333333333333332,1,8.333333333333332,2,16.666666666666664,8,66.66666666666666,0,0.0
22,True,3.5833333333333335,1.4409680388158819,3.0,1.25,58.333333333333336,75.0,83.33333333333334,1,8.333333333333332,1,8.333333333333332,5,41.66666666666667,2,16.666666666666664,1,8.333333333333332,2,16.666666666666664
23,True,3.0,1.0801234497346435,3.5,2.0,50.0,100.0,100.0,1,8.333333333333332,4,33.33333333333333,1,8.333333333333332,6,50.0,0,0.0,0,0.0
24,True,3.1666666666666665,1.2133516482134197,3.5,1.25,50.0,91.66666666666666,100.0,2,16.666666666666664,1,8.333333333333332,3,25.0,5,41.66666666666667,1,8.333333333333332,0,0.0
25,True,3.1666666666666665,1.5723301886761005,4.0,2.5,41.66666666666667,75.0,100.0,3,25.0,2,16.666666666666664,0,0.0,4,33.33333333333333,3,25.0,0,0.0
26,True,4.0,1.4142135623730951,4.5,2.0,33.33333333333333,50.0,91.66666666666666,1,8.333333333333332,1,8.333333333333332,2,16.666666666666664,2,16.666666666666664,5,41.66666666666667,1,8.333333333333332
27,True,3.5,1.2583057392117916,4.0,1.5,41.66666666666667,75.0,100.0,1,8.333333333333332,2,16.666666666666664,2,16.666666666666664,4,33.33333333333333,3,25.0,0,0.0
28,True,3.6666666666666665,1.1055415967851334,4.0,1.25,41.66666666666667,75.0,100.0,1,8.333333333333332,0,0.0,4,33.33333333333333,4,33.33333333333333,3,25.0,0,0.0
29,True,3.5833333333333335,0.9537935951882998,4.0,1.0,41.66666666666667,83.33333333333334,100.0,0,0.0,2,16.666666666666664,3,25.0,5,41.66666666666667,2,16.666666666666664,0,0.0
30,True,3.6666666666666665,1.3123346456686351,3.5,2.25,50.0,66.66666666666666,91.66666666666666,0,0.0,3,25.0,3,25.0,2,16.666666666666664,3,25.0,1,8.333333333333332
31,True,2.3333333333333335,0.9428090415820632,2.0,1.0,83.33333333333334,100.0,100.0,2,16.666666666666664,6,50.0,2,16.666666666666664,2,16.666666666666664,0,0.0,0,0.0
32,True,3.75,1.5343293866268306,4.0,2.0,41.66666666666667,58.333333333333336,91.66666666666666,2,16.666666666666664,0,0.0,3,25.0,2,16.666666666666664,4,33.33333333333333,1,8.333333333333332
33,True,4.5,1.1902380714238083,5.0,1.0,8.333333333333332,33.33333333333333,91.66666666666666,1,8.333333333333332,0,0.0,0,0.0,3,25.0,7,58.333333333333336,1,8.333333333333332
34,True,3.25,1.2332207155790618,3.5,2.0,50.0,83.33333333333334,100.0,1,8.333333333333332,3,25.0,2,16.666666666666664,4,33.33333333333333,2,16.666666666666664,0,0.0
35,True,3.8333333333333335,1.0671873729054748,4.0,1.25,41.66666666666667,75.0,91.66666666666666,0,0.0,1,8.333333333333332,4,33.33333333333333,4,33.33333333333333,2,16.666666666666664,1,8.333333333333332
36,True,3.75,1.299038105676658,4.0,1.5,25.0,66.66666666666666,100.0,1,8.333333333333332,2,16.666666666666664,0,0.0,5,41.66666666666667,4,33.33333333333333,0,0.0
