trial,structurally_viable,fill_first_avg_student_ranking,fill_first_std_student_ranking,fill_first_median_student_ranking,fill_first_iqr_student_ranking,fill_first_student_satisfaction_percent,fill_first_student_satisfaction_top4_percent,fill_first_student_satisfaction_top5_percent,fill_first_students_got_choice_1_count,fill_first_students_got_choice_1_percent,fill_first_students_got_choice_2_count,fill_first_students_got_choice_2_percent,fill_first_students_got_choice_3_count,fill_first_students_got_choice_3_percent,fill_first_students_got_choice_4_count,fill_first_students_got_choice_4_percent,fill_first_students_got_choice_5_count,fill_first_students_got_choice_5_percent,fill_first_students_got_choice_6_count,fill_first_students_got_choice_6_percent
1,True,2.1666666666666665,1.5933891203622828,1.0,2.0,80.0,86.66666666666667,93.33333333333333,16,53.333333333333336,5,16.666666666666664,3,10.0,2,6.666666666666667,2,6.666666666666667,2,6.666666666666667
2,False,2.6,1.6852299546352718,2.0,2.0,80.0,80.0,86.66666666666667,9,30.0,10,33.33333333333333,5,16.666666666666664,0,0.0,2,6.666666666666667,4,13.333333333333334
3,False,2.3,1.5307950004273378,2.0,2.0,83.33333333333334,90.0,90.0,12,40.0,8,26.666666666666668,5,16.666666666666664,2,6.666666666666667,0,0.0,3,10.0
4,False,2.566666666666667,1.7259457954666158,2.0,2.0,76.66666666666667,80.0,86.66666666666667,10,33.33333333333333,10,33.33333333333333,3,10.0,1,3.3333333333333335,2,6.666666666666667,4,13.333333333333334
5,True,2.066666666666667,1.5260697523012796,1.5,1.0,86.66666666666667,90.0,90.0,15,50.0,8,26.666666666666668,3,10.0,1,3.3333333333333335,0,0.0,3,10.0
6,True,3.0,1.8618986725025255,2.0,2.5,73.33333333333333,73.33333333333333,76.66666666666667,7,23.333333333333332,9,30.0,6,20.0,0,0.0,1,3.3333333333333335,7,23.333333333333332
7,False,2.433333333333333,1.6265163865007801,2.0,2.0,76.66666666666667,86.66666666666667,90.0,12,40.0,7,23.333333333333332,4,13.333333333333334,3,10.0,1,3.3333333333333335,3,10.0
8,True,2.7666666666666666,1.7451520150277897,2.0,3.0,70.0,80.0,86.66666666666667,10,33.33333333333333,6,20.0,5,16.666666666666664,3,10.0,2,6.666666666666667,4,13.333333333333334
9,False,2.3,1.4410644214144859,2.0,2.0,86.66666666666667,90.0,93.33333333333333,12,40.0,6,20.0,8,26.666666666666668,1,3.3333333333333335,1,3.3333333333333335,2,6.666666666666667
10,True,2.3,1.5307950004273378,2.0,2.0,80.0,86.66666666666667,93.33333333333333,12,40.0,9,30.0,3,10.0,2,6.666666666666667,2,6.666666666666667,2,6.666666666666667
11,False,2.9,2.055075018906447,2.0,4.75,70.0,70.0,73.33333333333333,11,36.666666666666664,7,23.333333333333332,3,10.0,0,0.0,1,3.3333333333333335,8,26.666666666666668
12,True,2.6333333333333333,1.6224124698183942,2.0,1.0,76.66666666666667,83.33333333333334,86.66666666666667,7,23.333333333333332,13,43.333333333333336,3,10.0,2,6.666666666666667,1,3.3333333333333335,4,13.333333333333334
13,False,2.3666666666666667,1.7603661235347858,2.0,2.0,76.66666666666667,83.33333333333334,86.66666666666667,14,46.666666666666664,7,23.333333333333332,2,6.666666666666667,2,6.666666666666667,1,3.3333333333333335,4,13.333333333333334
14,False,2.533333333333333,1.746106780494506,2.0,2.0,80.0,83.33333333333334,83.33333333333334,11,36.666666666666664,8,26.666666666666668,5,16.666666666666664,1,3.3333333333333335,0,0.0,5,16.666666666666664
15,True,2.3666666666666667,1.7413277182145301,2.0,2.0,80.0,83.33333333333334,86.66666666666667,14,46.666666666666664,6,20.0,4,13.333333333333334,1,3.3333333333333335,1,3.3333333333333335,4,13.333333333333334
16,True,2.6333333333333333,1.2775845264491201,2.0,1.75,73.33333333333333,93.33333333333333,96.66666666666667,6,20.0,10,33.33333333333333,6,20.0,6,20.0,1,3.3333333333333335,1,3.3333333333333335
17,False,2.466666666666667,1.746106780494506,2.0,2.0,76.66666666666667,83.33333333333334,86.66666666666667,13,43.333333333333336,6,20.0,4,13.333333333333334,2,6.666666666666667,1,3.3333333333333335,4,13.333333333333334
18,False,2.4,1.781385228784985,2.0,2.0,80.0,83.33333333333334,83.33333333333334,13,43.333333333333336,8,26.666666666666668,3,10.0,1,3.3333333333333335,0,0.0,5,16.666666666666664
