trial,structurally_viable,fill_first_avg_student_ranking,fill_first_std_student_ranking,fill_first_median_student_ranking,fill_first_iqr_student_ranking,fill_first_student_satisfaction_percent,fill_first_student_satisfaction_top4_percent,fill_first_student_satisfaction_top5_percent,fill_first_students_got_choice_1_count,fill_first_students_got_choice_1_percent,fill_first_students_got_choice_2_count,fill_first_students_got_choice_2_percent,fill_first_students_got_choice_3_count,fill_first_students_got_choice_3_percent,fill_first_students_got_choice_4_count,fill_first_students_got_choice_4_percent,fill_first_students_got_choice_5_count,fill_first_students_got_choice_5_percent,fill_first_students_got_choice_6_count,fill_first_students_got_choice_6_percent
1,True,2.64,1.830409790183608,2.0,3.0,72.0,80.0,84.0,10,40.0,5,20.0,3,12.0,2,8.0,1,4.0,4,16.0
2,False,3.16,1.8260339536821324,3.0,3.0,64.0,72.0,80.0,6,24.0,5,20.0,5,20.0,2,8.0,2,8.0,5,20.0
3,False,3.12,1.773583942191629,3.0,2.0,64.0,76.0,80.0,5,20.0,7,28.000000000000004,4,16.0,3,12.0,1,4.0,5,20.0
4,True,3.12,1.750885490259143,2.0,2.0,64.0,76.0,80.0,4,16.0,9,36.0,3,12.0,3,12.0,1,4.0,5,20.0
5,True,2.84,1.781684596105607,2.0,3.0,64.0,80.0,84.0,7,28.000000000000004,8,32.0,1,4.0,4,16.0,1,4.0,4,16.0
6,True,3.56,1.9815145722401335,3.0,4.0,56.00000000000001,60.0,68.0,5,20.0,5,20.0,4,16.0,1,4.0,2,8.0,8,32.0
7,False,3.72,1.7780888616714297,4.0,3.0,40.0,64.0,76.0,4,16.0,4,16.0,2,8.0,6,24.0,3,12.0,6,24.0
8,True,3.12,1.7959955456514918,2.0,2.0,60.0,76.0,80.0,5,20.0,8,32.0,2,8.0,4,16.0,1,4.0,5,20.0
9,False,3.0,1.876166303929372,3.0,3.0,56.00000000000001,76.0,84.0,9,36.0,3,12.0,2,8.0,5,20.0,2,8.0,4,16.0
10,True,2.84,1.68949696655543,2.0,4.0,64.0,72.0,96.0,8,32.0,5,20.0,3,12.0,2,8.0,6,24.0,1,4.0
11,True,3.16,1.7362027531368565,3.0,3.0,72.0,72.0,80.0,4,16.0,7,28.000000000000004,7,28.000000000000004,0,0.0,2,8.0,5,20.0
12,True,3.0,1.6,2.0,2.0,72.0,80.0,84.0,3,12.0,10,40.0,5,20.0,2,8.0,1,4.0,4,16.0
13,False,3.44,1.9612241075410022,4.0,4.0,48.0,64.0,76.0,7,28.000000000000004,3,12.0,2,8.0,4,16.0,3,12.0,6,24.0
14,False,3.2,2.1540659228538015,2.0,5.0,60.0,64.0,68.0,9,36.0,4,16.0,2,8.0,1,4.0,1,4.0,8,32.0
15,True,3.0,2.0199009876724157,2.0,4.0,60.0,68.0,80.0,10,40.0,3,12.0,2,8.0,2,8.0,3,12.0,5,20.0
16,True,2.96,1.6365818036383026,2.0,2.0,64.0,84.0,84.0,4,16.0,10,40.0,2,8.0,5,20.0,0,0.0,4,16.0
17,False,3.24,1.581897594662815,3.0,2.0,60.0,76.0,88.0,4,16.0,5,20.0,6,24.0,4,16.0,3,12.0,3,12.0
18,False,3.48,1.7915356541246954,3.0,3.0,56.00000000000001,68.0,76.0,4,16.0,5,20.0,5,20.0,3,12.0,2,8.0,6,24.0
19,False,3.32,1.9124852940611072,3.0,4.0,64.0,68.0,72.0,5,20.0,6,24.0,5,20.0,1,4.0,1,4.0,7,28.000000000000004
20,True,3.16,1.8260339536821324,3.0,3.0,60.0,76.0,80.0,7,28.000000000000004,3,12.0,5,20.0,4,16.0,1,4.0,5,20.0
21,True,2.44,1.6267759526130203,2.0,3.0,72.0,80.0,96.0,10,40.0,7,28.000000000000004,1,4.0,2,8.0,4,16.0,1,4.0
22,True,2.76,1.581897594662815,2.0,1.0,76.0,84.0,88.0,6,24.0,7,28.000000000000004,6,24.0,2,8.0,1,4.0,3,12.0
23,True,3.6,1.9183326093250879,3.0,4.0,52.0,64.0,68.0,4,16.0,6,24.0,3,12.0,3,12.0,1,4.0,8,32.0
24,True,2.96,1.6365818036383026,3.0,2.0,68.0,80.0,88.0,6,24.0,5,20.0,6,24.0,3,12.0,2,8.0,3,12.0
25,False,3.56,1.8778711350888804,4.0,3.0,44.0,64.0,76.0,5,20.0,5,20.0,1,4.0,5,20.0,3,12.0,6,24.0
26,True,3.24,1.7269626515938323,3.0,3.0,56.00000000000001,68.0,88.0,5,20.0,6,24.0,3,12.0,3,12.0,5,20.0,3,12.0
27,True,2.84,1.7130090484291085,2.0,2.0,72.0,80.0,84.0,6,24.0,8,32.0,4,16.0,2,8.0,1,4.0,4,16.0
28,True,3.2,1.9595917942265426,3.0,4.0,60.0,68.0,76.0,7,28.000000000000004,5,20.0,3,12.0,2,8.0,2,8.0,6,24.0
29,True,2.68,1.6424372134118248,2.0,2.0,76.0,84.0,88.0,8,32.0,5,20.0,6,24.0,2,8.0,1,4.0,3,12.0
30,True,3.2,2.0,3.0,5.0,64.0,68.0,72.0,7,28.000000000000004,5,20.0,4,16.0,1,4.0,1,4.0,7,28.000000000000004
31,True,2.76,1.8172506706560876,2.0,3.0,72.0,80.0,80.0,7,28.000000000000004,9,36.0,2,8.0,2,8.0,0,0.0,5,20.0
32,True,3.16,1.7130090484291085,3.0,2.0,52.0,76.0,88.0,6,24.0,5,20.0,2,8.0,6,24.0,3,12.0,3,12.0
33,True,3.36,1.6942254867637896,4.0,3.0,48.0,68.0,88.0,4,16.0,7,28.000000000000004,1,4.0,5,20.0,5,20.0,3,12.0
34,True,2.92,1.9166637681137504,2.0,3.0,64.0,76.0,80.0,9,36.0,4,16.0,3,12.0,3,12.0,1,4.0,5,20.0
35,False,3.2,1.7435595774162693,3.0,2.0,60.0,80.0,80.0,6,24.0,3,12.0,6,24.0,5,20.0,0,0.0,5,20.0
36,True,2.76,1.924162155328911,2.0,4.0,68.0,72.0,84.0,10,40.0,5,20.0,2,8.0,1,4.0,3,12.0,4,16.0
