trial,structurally_viable,fill_first_avg_student_ranking,fill_first_std_student_ranking,fill_first_median_student_ranking,fill_first_iqr_student_ranking,fill_first_student_satisfaction_percent,fill_first_student_satisfaction_top4_percent,fill_first_student_satisfaction_top5_percent,fill_first_students_got_choice_1_count,fill_first_students_got_choice_1_percent,fill_first_students_got_choice_2_count,fill_first_students_got_choice_2_percent,fill_first_students_got_choice_3_count,fill_first_students_got_choice_3_percent,fill_first_students_got_choice_4_count,fill_first_students_got_choice_4_percent,fill_first_students_got_choice_5_count,fill_first_students_got_choice_5_percent,fill_first_students_got_choice_6_count,fill_first_students_got_choice_6_percent
1,True,2.066666666666667,1.5040685563571303,1.5,1.0,86.66666666666667,86.66666666666667,93.33333333333333,15,50.0,8,26.666666666666668,3,10.0,0,0.0,2,6.666666666666667,2,6.666666666666667
2,True,2.533333333333333,1.4996295838935991,2.0,2.0,80.0,90.0,90.0,9,30.0,8,26.666666666666668,7,23.333333333333332,3,10.0,0,0.0,3,10.0
3,True,2.566666666666667,1.2827920936595905,2.5,2.5,73.33333333333333,96.66666666666667,96.66666666666667,8,26.666666666666668,7,23.333333333333332,7,23.333333333333332,7,23.333333333333332,0,0.0,1,3.3333333333333335
4,True,1.8666666666666667,0.9213516640723501,2.0,1.0,90.0,100.0,100.0,12,40.0,13,43.333333333333336,2,6.666666666666667,3,10.0,0,0.0,0,0.0
5,True,2.2666666666666666,1.2631530214330944,2.0,2.0,83.33333333333334,96.66666666666667,96.66666666666667,11,36.666666666666664,7,23.333333333333332,7,23.333333333333332,4,13.333333333333334,0,0.0,1,3.3333333333333335
6,True,2.566666666666667,1.5423647068345698,2.0,2.0,76.66666666666667,80.0,96.66666666666667,10,33.33333333333333,7,23.333333333333332,6,20.0,1,3.3333333333333335,5,16.666666666666664,1,3.3333333333333335
7,True,2.566666666666667,1.406729856400613,2.0,1.75,76.66666666666667,86.66666666666667,96.66666666666667,8,26.666666666666668,9,30.0,6,20.0,3,10.0,3,10.0,1,3.3333333333333335
8,True,2.8333333333333335,1.3682917167849196,3.0,1.75,73.33333333333333,90.0,93.33333333333333,6,20.0,6,20.0,10,33.33333333333333,5,16.666666666666664,1,3.3333333333333335,2,6.666666666666667
9,True,2.6,1.42828568570857,2.0,1.75,73.33333333333333,90.0,93.33333333333333,7,23.333333333333332,11,36.666666666666664,4,13.333333333333334,5,16.666666666666664,1,3.3333333333333335,2,6.666666666666667
10,True,2.5,1.4548768561863463,2.0,1.75,80.0,86.66666666666667,93.33333333333333,8,26.666666666666668,11,36.666666666666664,5,16.666666666666664,2,6.666666666666667,2,6.666666666666667,2,6.666666666666667
11,True,2.5,1.3354150416006754,2.0,1.0,83.33333333333334,90.0,93.33333333333333,6,20.0,13,43.333333333333336,6,20.0,2,6.666666666666667,1,3.3333333333333335,2,6.666666666666667
12,True,2.6,1.6041612554021285,2.0,2.75,73.33333333333333,86.66666666666667,90.0,10,33.33333333333333,7,23.333333333333332,5,16.666666666666664,4,13.333333333333334,1,3.3333333333333335,3,10.0
13,True,2.4,1.6451950239004085,1.5,2.75,73.33333333333333,86.66666666666667,93.33333333333333,15,50.0,2,6.666666666666667,5,16.666666666666664,4,13.333333333333334,2,6.666666666666667,2,6.666666666666667
14,True,2.7666666666666666,1.5423647068345698,3.0,2.5,73.33333333333333,86.66666666666667,90.0,8,26.666666666666668,6,20.0,8,26.666666666666668,4,13.333333333333334,1,3.3333333333333335,3,10.0
15,True,2.5,1.5864005379054391,2.5,2.0,83.33333333333334,86.66666666666667,90.0,12,40.0,3,10.0,10,33.33333333333333,1,3.3333333333333335,1,3.3333333333333335,3,10.0
16,True,2.2666666666666666,1.2092238098144705,2.0,2.0,83.33333333333334,96.66666666666667,96.66666666666667,9,30.0,11,36.666666666666664,5,16.666666666666664,4,13.333333333333334,0,0.0,1,3.3333333333333335
17,True,2.1333333333333333,1.4313940369055924,2.0,1.75,86.66666666666667,90.0,93.33333333333333,13,43.333333333333336,9,30.0,4,13.333333333333334,1,3.3333333333333335,1,3.3333333333333335,2,6.666666666666667
18,True,2.466666666666667,1.3349989596333858,2.0,1.0,83.33333333333334,90.0,93.33333333333333,6,20.0,14,46.666666666666664,5,16.666666666666664,2,6.666666666666667,1,3.3333333333333335,2,6.666666666666667
19,True,2.3,1.5737428845483836,2.0,2.0,83.33333333333334,86.66666666666667,90.0,12,40.0,9,30.0,4,13.333333333333334,1,3.3333333333333335,1,3.3333333333333335,3,10.0
20,True,2.533333333333333,1.384035966135113,2.0,1.0,80.0,90.0,93.33333333333333,7,23.333333333333332,11,36.666666666666664,6,20.0,3,10.0,1,3.3333333333333335,2,6.666666666666667
21,True,2.5,1.707825127659933,2.0,2.75,73.33333333333333,83.33333333333334,90.0,13,43.333333333333336,5,16.666666666666664,4,13.333333333333334,3,10.0,2,6.666666666666667,3,10.0
22,True,2.566666666666667,1.5205992970609392,2.0,1.75,80.0,86.66666666666667,90.0,8,26.666666666666668,10,33.33333333333333,6,20.0,2,6.666666666666667,1,3.3333333333333335,3,10.0
23,True,2.1666666666666665,1.1855612829185826,2.0,2.0,86.66666666666667,96.66666666666667,100.0,13,43.333333333333336,4,13.333333333333334,9,30.0,3,10.0,1,3.3333333333333335,0,0.0
24,True,2.3333333333333335,1.4681810363696828,2.0,1.75,83.33333333333334,90.0,90.0,9,30.0,13,43.333333333333336,3,10.0,2,6.666666666666667,0,0.0,3,10.0
25,True,2.8,1.6206994374857624,3.0,3.0,70.0,83.33333333333334,90.0,9,30.0,5,16.666666666666664,7,23.333333333333332,4,13.333333333333334,2,6.666666666666667,3,10.0
26,True,2.6333333333333333,1.4715826703096078,2.0,1.75,73.33333333333333,86.66666666666667,93.33333333333333,7,23.333333333333332,11,36.666666666666664,4,13.333333333333334,4,13.333333333333334,2,6.666666666666667,2,6.666666666666667
27,True,2.6333333333333333,1.5162087220725542,2.0,1.75,80.0,86.66666666666667,90.0,8,26.666666666666668,8,26.666666666666668,8,26.666666666666668,2,6.666666666666667,1,3.3333333333333335,3,10.0
28,True,2.4,1.451436070471816,2.0,2.0,80.0,86.66666666666667,96.66666666666667,11,36.666666666666664,7,23.333333333333332,6,20.0,2,6.666666666666667,3,10.0,1,3.3333333333333335
29,True,2.466666666666667,1.384035966135113,2.0,2.0,80.0,93.33333333333333,93.33333333333333,9,30.0,8,26.666666666666668,7,23.333333333333332,4,13.333333333333334,0,0.0,2,6.666666666666667
30,True,2.3666666666666667,1.7220788470785984,2.0,2.0,80.0,80.0,90.0,14,46.666666666666664,6,20.0,4,13.333333333333334,0,0.0,3,10.0,3,10.0
31,True,2.3666666666666667,1.5380362660079103,2.0,1.75,76.66666666666667,90.0,90.0,10,33.33333333333333,12,40.0,1,3.3333333333333335,4,13.333333333333334,0,0.0,3,10.0
