trial,structurally_viable,fill_first_avg_student_ranking,fill_first_std_student_ranking,fill_first_median_student_ranking,fill_first_iqr_student_ranking,fill_first_student_satisfaction_percent,fill_first_student_satisfaction_top4_percent,fill_first_student_satisfaction_top5_percent,fill_first_students_got_choice_1_count,fill_first_students_got_choice_1_percent,fill_first_students_got_choice_2_count,fill_first_students_got_choice_2_percent,fill_first_students_got_choice_3_count,fill_first_students_got_choice_3_percent,fill_first_students_got_choice_4_count,fill_first_students_got_choice_4_percent,fill_first_students_got_choice_5_count,fill_first_students_got_choice_5_percent,fill_first_students_got_choice_6_count,fill_first_students_got_choice_6_percent
1,True,2.1,1.7,1.0,1.0,80.0,83.33333333333334,90.0,17,56.666666666666664,7,23.333333333333332,0,0.0,1,3.3333333333333335,2,6.666666666666667,3,10.0
2,False,2.433333333333333,1.7641491496532322,2.0,2.0,80.0,83.33333333333334,83.33333333333334,12,40.0,9,30.0,3,10.0,1,3.3333333333333335,0,0.0,5,16.666666666666664
3,False,2.466666666666667,1.6478942792411035,2.0,2.75,73.33333333333333,86.66666666666667,90.0,12,40.0,7,23.333333333333332,3,10.0,4,13.333333333333334,1,3.3333333333333335,3,10.0
4,False,2.6333333333333333,1.7413277182145301,2.0,2.75,73.33333333333333,80.0,86.66666666666667,10,33.33333333333333,9,30.0,3,10.0,2,6.666666666666667,2,6.666666666666667,4,13.333333333333334
5,True,2.0,1.3416407864998738,1.5,1.0,83.33333333333334,93.33333333333333,96.66666666666667,15,50.0,8,26.666666666666668,2,6.666666666666667,3,10.0,1,3.3333333333333335,1,3.3333333333333335
6,True,2.8,1.8330302779823362,2.0,3.5,73.33333333333333,73.33333333333333,83.33333333333334,9,30.0,9,30.0,4,13.333333333333334,0,0.0,3,10.0,5,16.666666666666664
7,False,2.4,1.6451950239004087,2.0,2.0,76.66666666666667,86.66666666666667,90.0,13,43.333333333333336,6,20.0,4,13.333333333333334,3,10.0,1,3.3333333333333335,3,10.0
8,True,2.566666666666667,1.5849991237291654,2.0,2.0,76.66666666666667,86.66666666666667,90.0,10,33.33333333333333,7,23.333333333333332,6,20.0,3,10.0,1,3.3333333333333335,3,10.0
9,False,2.1,1.3503086067019396,2.0,2.0,83.33333333333334,93.33333333333333,96.66666666666667,14,46.666666666666664,7,23.333333333333332,4,13.333333333333334,3,10.0,1,3.3333333333333335,1,3.3333333333333335
10,True,2.5,1.707825127659933,2.0,2.0,76.66666666666667,83.33333333333334,86.66666666666667,11,36.666666666666664,9,30.0,3,10.0,2,6.666666666666667,1,3.3333333333333335,4,13.333333333333334
11,True,2.3,1.5947831618540915,2.0,2.0,83.33333333333334,86.66666666666667,90.0,13,43.333333333333336,7,23.333333333333332,5,16.666666666666664,1,3.3333333333333335,1,3.3333333333333335,3,10.0
12,True,2.7333333333333334,1.7113996870657915,2.0,2.5,73.33333333333333,83.33333333333334,83.33333333333334,8,26.666666666666668,10,33.33333333333333,4,13.333333333333334,3,10.0,0,0.0,5,16.666666666666664
13,False,2.6333333333333333,1.7792008193443356,2.0,3.0,66.66666666666666,80.0,90.0,13,43.333333333333336,4,13.333333333333334,3,10.0,4,13.333333333333334,3,10.0,3,10.0
14,False,2.3333333333333335,1.6397831834998458,2.0,2.0,83.33333333333334,86.66666666666667,86.66666666666667,12,40.0,9,30.0,4,13.333333333333334,1,3.3333333333333335,0,0.0,4,13.333333333333334
15,True,2.3,1.69607389776114,1.5,2.0,80.0,83.33333333333334,90.0,15,50.0,5,16.666666666666664,4,13.333333333333334,1,3.3333333333333335,2,6.666666666666667,3,10.0
16,True,2.6666666666666665,1.4220486005134363,2.0,1.75,73.33333333333333,90.0,93.33333333333333,7,23.333333333333332,9,30.0,6,20.0,5,16.666666666666664,1,3.3333333333333335,2,6.666666666666667
17,False,2.4,1.6041612554021287,2.0,2.0,80.0,86.66666666666667,90.0,12,40.0,7,23.333333333333332,5,16.666666666666664,2,6.666666666666667,1,3.3333333333333335,3,10.0
18,False,2.7666666666666666,1.977933826552906,2.0,3.5,73.33333333333333,73.33333333333333,76.66666666666667,11,36.666666666666664,8,26.666666666666668,3,10.0,0,0.0,1,3.3333333333333335,7,23.333333333333332
19,False,2.533333333333333,1.6679994670929073,2.0,2.0,80.0,83.33333333333334,86.66666666666667,10,33.33333333333333,9,30.0,5,16.666666666666664,1,3.3333333333333335,1,3.3333333333333335,4,13.333333333333334
20,True,2.6,1.5620499351813308,2.0,2.75,73.33333333333333,90.0,90.0,10,33.33333333333333,6,20.0,6,20.0,5,16.666666666666664,0,0.0,3,10.0
21,False,2.5,1.8027756377319946,2.0,3.0,66.66666666666666,80.0,90.0,14,46.666666666666664,6,20.0,0,0.0,4,13.333333333333334,3,10.0,3,10.0
22,False,2.433333333333333,1.6669999666733315,2.0,2.0,83.33333333333334,83.33333333333334,86.66666666666667,11,36.666666666666664,9,30.0,5,16.666666666666664,0,0.0,1,3.3333333333333335,4,13.333333333333334
23,True,3.2,1.92180470738661,3.0,3.75,60.0,70.0,76.66666666666667,8,26.666666666666668,6,20.0,4,13.333333333333334,3,10.0,2,6.666666666666667,7,23.333333333333332
24,True,2.466666666666667,1.586050300449376,2.0,2.0,80.0,86.66666666666667,90.0,11,36.666666666666664,7,23.333333333333332,6,20.0,2,6.666666666666667,1,3.3333333333333335,3,10.0
25,False,2.6,1.7243356208503418,2.0,2.75,73.33333333333333,83.33333333333334,86.66666666666667,11,36.666666666666664,7,23.333333333333332,4,13.333333333333334,3,10.0,1,3.3333333333333335,4,13.333333333333334
26,True,2.8,1.833030277982336,2.0,3.0,66.66666666666666,76.66666666666667,83.33333333333334,9,30.0,10,33.33333333333333,1,3.3333333333333335,3,10.0,2,6.666666666666667,5,16.666666666666664
27,True,2.1333333333333333,1.1756794725698931,2.0,1.0,90.0,93.33333333333333,96.66666666666667,9,30.0,14,46.666666666666664,4,13.333333333333334,1,3.3333333333333335,1,3.3333333333333335,1,3.3333333333333335
28,False,2.2333333333333334,1.5638272140986533,2.0,1.0,83.33333333333334,86.66666666666667,90.0,12,40.0,11,36.666666666666664,2,6.666666666666667,1,3.3333333333333335,1,3.3333333333333335,3,10.0
29,True,2.433333333333333,1.62651638650078,2.0,2.0,83.33333333333334,86.66666666666667,86.66666666666667,11,36.666666666666664,8,26.666666666666668,6,20.0,1,3.3333333333333335,0,0.0,4,13.333333333333334
30,True,2.466666666666667,1.7269111795984826,2.0,2.0,80.0,80.0,86.66666666666667,11,36.666666666666664,10,33.33333333333333,3,10.0,0,0.0,2,6.666666666666667,4,13.333333333333334
31,True,2.5,1.7654083569153813,2.0,2.0,76.66666666666667,83.33333333333334,83.33333333333334,11,36.666666666666664,10,33.33333333333333,2,6.666666666666667,2,6.666666666666667,0,0.0,5,16.666666666666664
32,True,2.6666666666666665,1.5563490039905001,2.0,3.0,66.66666666666666,86.66666666666667,93.33333333333333,9,30.0,8,26.666666666666668,3,10.0,6,20.0,2,6.666666666666667,2,6.666666666666667
33,True,2.566666666666667,1.7259457954666158,2.0,3.0,70.0,80.0,90.0,11,36.666666666666664,9,30.0,1,3.3333333333333335,3,10.0,3,10.0,3,10.0
34,False,2.466666666666667,1.9102065042525873,1.0,2.75,73.33333333333333,80.0,83.33333333333334,16,53.333333333333336,3,10.0,3,10.0,2,6.666666666666667,1,3.3333333333333335,5,16.666666666666664
35,False,2.6666666666666665,1.679947089113887,2.5,2.75,73.33333333333333,86.66666666666667,86.66666666666667,11,36.666666666666664,4,13.333333333333334,7,23.333333333333332,4,13.333333333333334,0,0.0,4,13.333333333333334
36,True,2.1666666666666665,1.6346933113652304,1.0,1.75,80.0,83.33333333333334,93.33333333333333,16,53.333333333333336,6,20.0,2,6.666666666666667,1,3.3333333333333335,3,10.0,2,6.666666666666667
