trial,structurally_viable,fill_first_avg_student_ranking,fill_first_std_student_ranking,fill_first_median_student_ranking,fill_first_iqr_student_ranking,fill_first_student_satisfaction_percent,fill_first_student_satisfaction_top4_percent,fill_first_student_satisfaction_top5_percent,fill_first_students_got_choice_1_count,fill_first_students_got_choice_1_percent,fill_first_students_got_choice_2_count,fill_first_students_got_choice_2_percent,fill_first_students_got_choice_3_count,fill_first_students_got_choice_3_percent,fill_first_students_got_choice_4_count,fill_first_students_got_choice_4_percent,fill_first_students_got_choice_5_count,fill_first_students_got_choice_5_percent,fill_first_students_got_choice_6_count,fill_first_students_got_choice_6_percent
1,True,2.3,1.6155494421403511,2.0,2.0,83.33333333333334,86.66666666666667,90.0,14,46.666666666666664,5,16.666666666666664,6,20.0,1,3.3333333333333335,1,3.3333333333333335,3,10.0
2,False,2.6333333333333333,1.7792008193443356,2.0,2.0,76.66666666666667,80.0,83.33333333333334,10,33.33333333333333,9,30.0,4,13.333333333333334,1,3.3333333333333335,1,3.3333333333333335,5,16.666666666666664
3,False,2.7666666666666666,1.7451520150277897,2.0,3.0,70.0,80.0,86.66666666666667,10,33.33333333333333,6,20.0,5,16.666666666666664,3,10.0,2,6.666666666666667,4,13.333333333333334
4,False,2.6,1.6451950239004087,2.0,1.75,76.66666666666667,83.33333333333334,86.66666666666667,8,26.666666666666668,12,40.0,3,10.0,2,6.666666666666667,1,3.3333333333333335,4,13.333333333333334
5,True,2.433333333333333,1.7641491496532322,2.0,2.0,83.33333333333334,83.33333333333334,83.33333333333334,13,43.333333333333336,6,20.0,6,20.0,0,0.0,0,0.0,5,16.666666666666664
6,False,2.8333333333333335,1.8454147380888546,2.0,1.0,76.66666666666667,76.66666666666667,76.66666666666667,7,23.333333333333332,12,40.0,4,13.333333333333334,0,0.0,0,0.0,7,23.333333333333332
7,False,2.7,1.7349351572897471,2.5,2.0,76.66666666666667,80.0,86.66666666666667,11,36.666666666666664,4,13.333333333333334,8,26.666666666666668,1,3.3333333333333335,2,6.666666666666667,4,13.333333333333334
8,True,2.6333333333333333,1.5807874268505835,2.0,1.75,76.66666666666667,83.33333333333334,90.0,8,26.666666666666668,10,33.33333333333333,5,16.666666666666664,2,6.666666666666667,2,6.666666666666667,3,10.0
9,False,2.4,1.4047538337136984,2.0,2.0,86.66666666666667,90.0,93.33333333333333,10,33.33333333333333,7,23.333333333333332,9,30.0,1,3.3333333333333335,1,3.3333333333333335,2,6.666666666666667
10,False,2.4,1.624807680927192,2.0,2.0,80.0,86.66666666666667,90.0,13,43.333333333333336,5,16.666666666666664,6,20.0,2,6.666666666666667,1,3.3333333333333335,3,10.0
11,False,2.566666666666667,1.977933826552906,2.0,2.0,76.66666666666667,76.66666666666667,76.66666666666667,13,43.333333333333336,8,26.666666666666668,2,6.666666666666667,0,0.0,0,0.0,7,23.333333333333332
12,False,2.6333333333333333,1.7026123718829511,2.0,2.0,76.66666666666667,80.0,86.66666666666667,9,30.0,10,33.33333333333333,4,13.333333333333334,1,3.3333333333333335,2,6.666666666666667,4,13.333333333333334
13,False,2.566666666666667,1.6468825769380835,2.0,2.0,76.66666666666667,86.66666666666667,86.66666666666667,10,33.33333333333333,8,26.666666666666668,5,16.666666666666664,3,10.0,0,0.0,4,13.333333333333334
14,False,2.6666666666666665,1.776388345929897,2.0,2.75,73.33333333333333,80.0,83.33333333333334,9,30.0,11,36.666666666666664,2,6.666666666666667,2,6.666666666666667,1,3.3333333333333335,5,16.666666666666664
15,True,2.4,1.7243356208503415,2.0,2.0,80.0,83.33333333333334,86.66666666666667,13,43.333333333333336,7,23.333333333333332,4,13.333333333333334,1,3.3333333333333335,1,3.3333333333333335,4,13.333333333333334
16,True,3.0,1.4142135623730951,3.0,1.75,73.33333333333333,83.33333333333334,90.0,3,10.0,10,33.33333333333333,9,30.0,3,10.0,2,6.666666666666667,3,10.0
17,False,2.4,1.6041612554021287,2.0,2.0,80.0,86.66666666666667,90.0,12,40.0,7,23.333333333333332,5,16.666666666666664,2,6.666666666666667,1,3.3333333333333335,3,10.0
18,False,2.6,1.8366636418607882,2.0,2.0,80.0,80.0,80.0,11,36.666666666666664,8,26.666666666666668,5,16.666666666666664,0,0.0,0,0.0,6,20.0
19,False,2.1666666666666665,1.593389120362283,2.0,1.0,83.33333333333334,86.66666666666667,90.0,14,46.666666666666664,9,30.0,2,6.666666666666667,1,3.3333333333333335,1,3.3333333333333335,3,10.0
20,True,2.7333333333333334,1.6918103387266026,2.0,1.75,76.66666666666667,83.33333333333334,83.33333333333334,8,26.666666666666668,9,30.0,6,20.0,2,6.666666666666667,0,0.0,5,16.666666666666664
21,False,2.5,1.7272328544042153,2.0,2.75,73.33333333333333,83.33333333333334,86.66666666666667,11,36.666666666666664,10,33.33333333333333,1,3.3333333333333335,3,10.0,1,3.3333333333333335,4,13.333333333333334
22,False,2.7333333333333334,1.730767331432956,2.0,2.5,73.33333333333333,76.66666666666667,86.66666666666667,8,26.666666666666668,11,36.666666666666664,3,10.0,1,3.3333333333333335,3,10.0,4,13.333333333333334
23,True,2.466666666666667,1.5434449203720302,2.0,2.0,80.0,86.66666666666667,90.0,9,30.0,11,36.666666666666664,4,13.333333333333334,2,6.666666666666667,1,3.3333333333333335,3,10.0
